date,Union,FDP,GRUENE,LINKE,SPD,PIRATEN,AfD,firm,date_from,sample_size
2022-03-08,26,8,19,5,25,NA,10,Kantar ,2022-03-02,1426
2022-03-10,24,9,18,5,27,NA,10,FG Wahlen,2022-03-08,1345
2022-03-11,24,10,16,6,26,NA,10,INSA/YouGov,2022-03-07,1201
2022-03-14,26,9,18,5,25,NA,9,Forsa,2022-03-08,2502
2022-03-14,25.5,10.5,15.5,5,25,NA,10.5,INSA/YouGov,2022-03-11,2073
2022-03-15,26,8,19,5,26,NA,9,Kantar,2022-03-09,1416
2022-03-16,26,9,17,4,25,NA,11,Infratest dimap,2022-03-15,1254
2022-03-18,26,10,16,5,26,NA,10,INSA/YouGov,2022-03-14,1198
2022-03-21,25,10.5,17,5,25,NA,10,Allensbach ,2022-03-09,1041
2022-03-21,27,10,18,5,23,NA,9,Forsa,2022-03-15,2501
2022-03-21,26.5,11,16.5,4.5,24.5,NA,11,INSA/YouGov,2022-03-18,2122
2022-03-22,25,9,18,6,26,NA,9,Kantar ,2022-03-16,1429
2022-03-25,26,10,16,5,26,NA,11,INSA/YouGov ,2022-03-21,1205
2022-03-28,26,9,18,5,24,NA,9,Forsa ,2022-03-22,2507
2022-03-28,26,10,16.5,5.5,25,NA,10.5,INSA/YouGov ,2022-03-25,2070
2022-03-29,26,9,18,5,25,NA,9,Kantar,2022-03-23,1428
2022-04-01,26,10,16,4,26,NA,11,INSA/YouGov,2022-03-25,1501
2022-04-04,26,10.5,17.5,4.5,25,NA,10.5,INSA/YouGov,2022-04-01,2063
2022-04-04,23,12,15,6,25,NA,12,Ipsos,2022-04-01,912
2022-04-04,24,8,19,4,27,NA,9,Forsa,2022-03-29,2508
2022-04-05,25,8,19,4,27,NA,10,Kantar,2022-03-30,1437
2022-04-06,24,9,17,6,28,NA,9,Allensbach ,2022-03-25,1075
2022-04-06,25,9,19,4,24,NA,11,Infratest dimap,2022-04-04,1325
2022-04-07,24,8,19,4,27,NA,11,FG Wahlen,2022-04-05,1230
2022-04-08,26,10,16,4,25,NA,11,INSA/YouGov,2022-04-04,1503
2022-04-11,24,8,19,4,27,NA,9,Forsa,2022-04-05,2500
2022-04-11,27,9,17.5,4.5,25,NA,11,INSA/YouGov,2022-04-08,2061
2022-04-12,26,9,18,6,21,NA,12,YouGov,2022-04-08,1643
2022-04-12,25,8,19,4,26,NA,10,Kantar,2022-04-06,1960
2022-04-12,26,8,18,4,24,NA,11,Infratest dimap,2022-04-11,1226
2022-04-14,25,8,20,4,25,NA,9,Forsa,2022-04-12,1501
2022-04-14,26,10,17,5,25,NA,10,INSA/YouGov,2022-04-11,1402
2022-04-18,26,9,19,4.5,23.5,NA,11,INSA/YouGov,2022-04-15,2073
2022-04-19,25,9,19,4,25,NA,9,Kantar,2022-04-12,1715
2022-04-22,26,9,18,5,24,NA,11,INSA/YouGov,2022-04-19,1296
2022-04-25,25,9,20,4,24,NA,9,Forsa,2022-04-19,2507
2022-04-25,26,8,18,4,26,NA,9,GMS,2022-04-20,1003
2022-04-25,26.5,9,18,4.5,24,NA,11.5,INSA/YouGov,2022-04-22,2056
2022-04-26,25,9,20,5,23,NA,9,Kantar,2022-04-19,1431
2022-04-27,26,9,18,3,24,NA,11,Infratest dimap,2022-04-25,1314
2022-04-28,23,9,21,4,25,NA,11,FG Wahlen,2022-04-26,1170
2022-04-29,26,10,18,4,23,NA,11,INSA/YouGov,2022-04-25,1202
2022-05-02,26,9,20,4,23,NA,9,Forsa,2022-04-26,2508
2022-05-02,27,9.5,19,4.5,23,NA,10.5,INSA/YouGov,2022-04-29,2146
2022-05-03,27,9,19,5,23,NA,9,Kantar,2022-04-26,1570
2022-05-06,25,11,16,5,24,NA,11,Ipsos,2022-05-06,906
2022-05-06,27,11,18,3,23,NA,10,INSA/YouGov,2022-05-02,1501
2022-05-09,26,9,21,4,23,NA,9,Forsa,2022-05-03,2501
2022-05-09,27.5,10,19,3.5,22.5,NA,10.5,INSA/YouGov,2022-05-06,2086
2022-05-10,26,9,20,5,22,NA,10,Kantar,2022-05-04,1426
2022-05-10,28,9,19,5,20,NA,10,YouGov,2022-05-06,1659
2022-05-11,26,8,20,4,22,NA,11,Infratest dimap,2022-05-10,1226
2022-05-13,27,10,18,4,22,NA,10,INSA/YouGov,2022-05-09,1501
2022-05-16,27,8,22,4,22,NA,8,Forsa,2022-05-10,2502
2022-05-16,28,9,20.5,3,21.5,NA,11,INSA/YouGov,2022-05-13,2147
2022-05-17,26,8,21,5,22,NA,10,Kantar,2022-05-11,1425
2022-05-18,29,8,20.5,4.5,24,NA,9,Allensbach,2022-05-06,1118
2022-05-19,26,7,24,4,22,NA,10,FG Wahlen,2022-05-17,1162
2022-05-20,28,10,19,3,21,NA,10,INSA/YouGov,2022-05-16,1214
2022-05-23,28,7,23,4,21,NA,9,Forsa,2022-05-17,2505
2022-05-23,28.5,8.5,20,3,22,NA,10.5,INSA/YouGov,2022-05-20,2100
2022-05-24,27,8,21,5,21,NA,9,Kantar,2022-05-17,1422
2022-05-27,27,9,19,4,23,NA,9,INSA/YouGov,2022-05-23,1337
2022-05-30,29,7,24,4,19,NA,9,Forsa,2022-05-24,2004
2022-05-30,30,8,20,4,22,NA,7,GMS,2022-05-25,1005
2022-05-30,27,8.5,20.5,3.5,22,NA,10,INSA/YouGov,2022-05-27,2056
2022-05-31,28,8,23,4,20,NA,8,Kantar,2022-05-24,1428
2022-06-01,27,8,21,4,21,NA,11,Infratest dimap,2022-05-30,1337
2022-06-03,27,8,23,4,19,NA,10,Forsa,2022-05-31,2002
2022-06-03,27,9,20,4,22,NA,9,INSA/YouGov,2022-05-30,1501
2022-06-07,27,9,19,4,23,NA,10,Ipsos,2022-06-03,1000
2022-06-07,30,7,21,6,18,NA,12,YouGov,2022-06-03,1633
2022-06-07,27,9.5,21.5,3.5,20,NA,10.5,INSA/YouGov,2022-06-03,2055
2022-06-10,27,9,21,4,21,NA,10,INSA/YouGov,2022-06-07,1203
2022-06-13,27,8,23,4,20,NA,9,Forsa,2022-06-07,2511
2022-06-13,27.5,9.5,21,3.5,20,NA,10.5,INSA/YouGov,2022-06-10,2082
2022-06-14,28,8,22,4,20,NA,9,Kantar,2022-06-08,1895
2022-06-15,26,6,25,5,22,NA,10,FG Wahlen,2022-06-13,1133
2022-06-17,27,8,22,4.5,23,NA,10,Allensbach,2022-06-03,1046
2022-06-17,27,9,21,4,20,NA,10,INSA/YouGov,2022-06-13,1501
2022-06-20,29,8,21,4,21,NA,8,GMS,2022-06-15,1003
2022-06-20,28,8,23,4,19,NA,9,Forsa,2022-06-14,2504
2022-06-20,28,9.5,21,4,19.5,NA,10,INSA/YouGov,2022-06-17,2063
2022-06-21,26,8,24,4,20,NA,10,Kantar,2022-06-14,1769
2022-06-22,26,8,23,4,20,NA,12,Infratest dimap,2022-06-21,1248
2022-06-24,26,9,22,4,20,NA,11,INSA/YouGov,2022-06-20,1414
2022-06-27,26,8,24,4,20,NA,9,Forsa,2022-06-21,2500
2022-06-27,27,9,21.5,4,20,NA,10.5,INSA/YouGov,2022-06-24,2101
2022-06-28,26,8,25,4,20,NA,10,Kantar,2022-06-21,1410
2022-06-30,27,6,25,5,21,NA,10,FG Wahlen,2022-06-28,1186
2022-07-01,27,9,22,4,20,NA,11,INSA/YouGov,2022-06-27,1253
2022-07-02,26,9,20,5,22,NA,10,Ipsos,2022-07-01,1000
2022-07-04,26,8,24,4,20,NA,9,Forsa,2022-06-28,2502
2022-07-04,28,9.5,21,4,19,NA,11,INSA/YouGov,2022-07-01,2066
2022-07-05,25,7,24,5,20,NA,10,Kantar,2022-06-28,1426
2022-07-05,28,7,20,5,19,NA,12,YouGov,2022-07-01,1655
2022-07-06,27,8,23,4,19,NA,11,Infratest dimap,2022-07-04,1327
2022-07-08,28,8,22,4,19,NA,10,INSA/YouGov,2022-07-04,1202
2022-07-11,26,7,24,5,19,NA,9,Forsa,2022-07-05,2503
2022-07-11,27,8.5,21,4.5,20,NA,11,INSA/YouGov,2022-07-08,2044
2022-07-12,25,8,24,4,20,NA,11,Kantar,2022-07-06,1433
2022-07-14,26,6,25,5,21,NA,10,FG Wahlen,2022-07-12,1167
2022-07-15,26,8,22,5,19,NA,11,INSA/YouGov,2022-07-11,1277
2022-07-18,26,6,24,5,20,NA,9,Forsa,2022-07-12,2501
2022-07-18,26.5,8,22,4.5,18.5,NA,12,INSA/YouGov,2022-07-15,2062
2022-07-19,25,8,23,5,19,NA,11,Kantar,2022-07-13,1392
2022-07-20,27,7,22,4,19,NA,12,Infratest dimap,2022-07-19,1210
2022-07-21,27.5,7,22,5,22,NA,11,Allensbach,2022-07-08,1006
2022-07-22,27,8,23,5,18,NA,12,INSA/YouGov,2022-07-18,1501
2022-07-25,27,9,23,5,18,NA,10,GMS,2022-07-20,1005
2022-07-25,26,6,24,5,19,NA,10,Forsa,2022-07-19,2510
2022-07-25,26.5,8,22,5,18.5,NA,12,INSA/YouGov,2022-07-22,2043
2022-07-26,26,7,22,5,21,NA,11,Kantar,2022-07-19,1413
2022-07-29,26,9,22,5,19,NA,12,INSA/YouGov,2022-07-25,1202
2022-08-01,27,7,24,5,18,NA,10,Forsa,2022-07-26,2504
2022-08-01,26.5,8,22,5,18.5,NA,12,INSA/YouGov,2022-07-29,2144
2022-08-02,25,6,23,5,21,NA,11,Kantar,2022-07-26,1426
2022-08-03,28,7,23,4,17,NA,13,Infratest dimap,2022-08-01,1313
2022-08-05,27,9,21,5,19,NA,12,INSA/YouGov,2022-08-01,1701
2022-08-08,26,7,24,5,18,NA,10,Forsa,2022-08-02,2504
2022-08-08,27,8,21.5,5.5,18,NA,12.5,INSA/YouGov,2022-08-05,2099
2022-08-08,29,8,21,5,19.5,NA,12,Allensbach,2022-08-05,1038
2022-08-08,27,8,22,5,19,NA,11,Ipsos,2022-08-05,1000
2022-08-09,27,7,22,5,21,NA,11,Kantar,2022-08-03,1422
2022-08-10,27,6,21,6,19,NA,14,YouGov,2022-08-05,1595
2022-08-11,26,7,26,4,19,NA,12,FG Wahlen,2022-08-09,1389
2022-08-12,27,9,22,5,19,NA,12,INSA/YouGov,2022-08-05,1502
2022-08-15,26,6,25,4,18,NA,11,Forsa,2022-08-09,2500
2022-08-15,28,8,22,5,19,NA,12,INSA/YouGov,2022-08-12,2146
2022-08-16,28,6,23,4,20,NA,12,Kantar,2022-08-10,1429
2022-08-17,28,7,23,4,18,NA,12,Infratest dimap,2022-08-16,1273
2022-08-19,28,8,21,5,19,NA,12,INSA/YouGov,2022-08-15,1427
2022-08-22,26,7,25,4,18,NA,11,Forsa,2022-08-16,2505
2022-08-22,28,7.5,21,5.5,18.5,NA,13,INSA/YouGov,2022-08-19,2091
2022-08-23,26,7,23,5,19,NA,12,Kantar,2022-08-17,1431
2022-08-26,28,8,21,5,20,NA,12,INSA/YouGov,2022-08-22,1204
2022-08-29,26,7,25,5,17,NA,11,Forsa,2022-08-23,2503
2022-08-29,27.5,8,20.5,5.5,19,NA,13,INSA/YouGov,2022-08-26,2138
2022-08-31,24,8,22,5,21,NA,12,Kantar,2022-08-24,1411
2022-08-31,27,8,22,5,17,NA,13,Infratest dimap,2022-08-29,1324
2022-09-02,28,8,20,5,19,NA,13,INSA/YouGov,2022-08-29,1203
2022-09-04,26,8,21,6,19,NA,12,Ipsos,2022-09-02,1000
2022-09-05,26,7,24,5,18,NA,11,Forsa,2022-08-30,2500
2022-09-05,28,7.5,20.5,5.5,18,NA,13.5,INSA/YouGov,2022-09-02,2004
2022-09-06,25,8,21,5,20,NA,12,Kantar,2022-08-31,1416
2022-09-08,28,6,23,5,19,NA,13,FG Wahlen,2022-09-06,1299
2022-09-09,27,8,20,5,19,NA,13,INSA/YouGov,2022-09-05,1443
2022-09-12,28,8,20,5.5,18,NA,13.5,INSA/YouGov,2022-09-09,2039
2022-09-13,28,6,20,5,19,NA,13,Forsa,2022-09-06,2501
2022-09-13,26,7,21,5,20,NA,13,Kantar,2022-09-07,1443
2022-09-13,29,7,19,6,16,NA,14,YouGov,2022-09-09,1635
2022-09-14,30,7,19,5.5,20,NA,13,Allensbach,2022-09-01,1030
2022-09-14,28,7,21,5,17,NA,14,Infratest dimap,2022-09-13,1224
2022-09-16,28,7,19,6,19,NA,13,INSA/YouGov,2022-09-12,1476
2022-09-19,28.5,7.5,19,5.5,18.5,NA,14,INSA/YouGov,2022-09-16,2080
2022-09-19,28,7,19,5,19,NA,13,Forsa,2022-09-13,2506
2022-09-20,27,7,20,5,19,NA,14,Kantar,2022-09-14,1444
2022-09-20,28,7,21,4,18,NA,13,GMS,2022-09-14,1003
2022-09-23,28,8,19,5,19,NA,14,INSA/YouGov,2022-09-19,1255
2022-09-26,28,7,20,5,18,NA,13,Forsa,2022-09-20,2505
2022-09-26,27.5,8,19.5,5.5,18,NA,15,INSA/YouGov,2022-09-23,2102
2022-09-27,27,8,21,5,19,NA,13,Kantar,2022-09-22,1381
2022-09-29,27,7,22,5,18,NA,14,FG Wahlen,2022-09-27,1355
2022-09-30,28,6,20,5,18,NA,14,Forsa,2022-09-27,2001
2022-09-30,28,8,18,6,19,NA,15,INSA/YouGov,2022-09-26,1210
2022-10-04,27,8,20,6,18,NA,14,Kantar,2022-09-28,1864
2022-10-04,27.5,8,18.5,5.5,19,NA,15,INSA/YouGov,2022-09-29,2008
2022-10-05,28,7,19,5,17,NA,15,Infratest dimap,2022-10-03,1307
2022-10-07,27,8,19,5,19,NA,15,INSA/YouGov,2022-10-04,1315
2022-10-09,27,7,21,6,18,NA,13,Ipsos,2022-10-07,1000
2022-10-10,28,6,20,5,18,NA,14,Forsa,2022-10-04,2501
2022-10-10,27.5,7.5,19,5,19.5,NA,15,INSA/YouGov,2022-10-04,2005
2022-10-11,25,6,21,5,20,NA,15,Kantar,2022-10-05,1433
2022-10-12,29,6,19,6,16,NA,15,YouGov,2022-10-07,1617
2022-10-12,26,6,20,5,19,NA,15,Infratest dimap,2022-10-11,1225
2022-10-13,30.5,7,19,5,19,NA,14,Allensbach,2022-10-01,1021
2022-10-14,28,8,18,5,19,NA,15,INSA/YouGov,2022-10-10,1327
2022-10-17,27,6,20,4,20,NA,14,Forsa,2022-10-11,2505
2022-10-17,27.5,7.5,18.5,4.5,19.5,NA,15.5,INSA/YouGov,2022-10-14,2000
2022-10-18,23,7,20,4,22,NA,16,Kantar,2022-10-12,1435
2022-10-20,28,6,21,5,19,NA,15,FG Wahlen,2022-10-18,1389
2022-10-22,27,8,18,5,20,NA,15,INSA/YouGov,2022-10-17,1503
2022-10-24,28,6,20,4,19,NA,14,Forsa,2022-10-18,2502
2022-10-24,26.5,8.5,17.5,4.5,20.5,NA,15,INSA/YouGov,2022-10-21,2007
2022-10-25,25,7,20,5,21,NA,15,Kantar,2022-10-19,1406
2022-10-25,28,6,20,4,18,NA,15,GMS,2022-10-19,1002
2022-10-28,26,9,18,5,20,NA,15,INSA/YouGov,2022-10-24,1230
2022-10-31,26,9,18,4.5,20.5,NA,15,INSA/YouGov,2022-10-28,2009
2022-10-31,27,6,20,4,20,NA,14,Forsa,2022-10-25,2503
2022-10-31,26,9,18,4.5,20.5,NA,15,INSA/YouGov,2022-10-28,2009
2022-11-02,28,6,19,5,19,NA,14,Infratest dimap,2022-10-31,1307
2022-11-02,26,8,19,5,21,NA,14,Kantar,2022-10-25,1516
2022-11-04,27,8,17,5,21,NA,15,INSA/YouGov,2022-11-01,1286
2022-11-07,27,7,20,6,19,NA,13,Ipsos,2022-11-04,1000
2022-11-07,28,6,19,5,19,NA,14,Forsa,2022-11-01,2502
2022-11-07,27,8,17.5,4.5,21,NA,14.5,INSA/YouGov,2022-11-04,2007
2022-11-08,26,7,20,5,21,NA,14,Kantar,2022-11-02,1442
2022-11-09,29,5,20,7,18,NA,16,YouGov,2022-11-04,1608
2022-11-09,28,7,19,4,18,NA,14,Infratest dimap,2022-11-08,1225
2022-11-10,28,5,22,5,19,NA,15,FG Wahlen,2022-11-08,1310
2022-11-11,28,7,18,4,21,NA,15,INSA/YouGov,2022-11-08,1255
2022-11-14,28,6,20,4,19,NA,14,Forsa,2022-11-08,2503
2022-11-14,27.5,7,17.5,4.5,20.5,NA,15,INSA/YouGov,2022-11-11,2010
2022-11-15,27,7,19,5,20,NA,13,Kantar,2022-11-09,1443
2022-11-17,29.5,7,20,4,20,NA,14,Allensbach,2022-11-05,1042
2022-11-18,28,7,17,5,20,NA,15,INSA/YouGov,2022-11-14,1314
2022-11-21,28,6,20,5,19,NA,13,Forsa,2022-11-15,2502
2022-11-21,28,7.5,17,5,20,NA,15,INSA/YouGov,2022-11-18,2004
2022-11-22,29,7,19,4,19,NA,13,Kantar,2022-11-15,1430
2022-11-24,29,6,20,5,19,NA,12,Forsa,2022-11-22,2505
2022-11-24,28,5,22,6,19,NA,14,FG Wahlen,2022-11-22,1273
2022-11-25,27,7,18,5,21,NA,15,INSA/YouGov,2022-11-21,1501
2022-11-28,29,6,20,5,19,NA,12,Forsa,2022-11-22,2505
2022-11-28,27,7,17.5,5,21,NA,15,INSA/YouGov,2022-11-25,2006
2022-11-29,27,7,20,5,18,NA,14,Kantar,2022-11-22,1414
2022-11-30,30,5,18,5,18,NA,15,Infratest dimap,2022-11-28,1318
2022-12-01,28,7,21,4,18,NA,12,GMS,2022-11-28,1005
2022-12-02,28,7,17,5,20,NA,15,INSA/YouGov,2022-11-28,1502
2022-12-03,27,7,19,6,19,NA,14,Ipsos,2022-12-02,1000
2022-12-05,29,7,19,5,19,NA,12,Forsa,2022-11-29,2500
2022-12-05,28,7,17,5,20.5,NA,14.5,INSA/YouGov,2022-12-03,2008
2022-12-06,27,6,19,5,19,NA,15,Kantar,2022-11-30,1443
2022-12-07,29,6,18,5,18,NA,15,Infratest dimap,2022-12-06,1259
2022-12-09,28,7,18,4,20,NA,15,INSA/YouGov,2022-12-02,1502
2022-12-12,28,7,19,5,18,NA,14,Kantar,2022-12-07,1429
2022-12-12,28.5,7,18,4.5,20,NA,15.5,INSA/YouGov,2022-12-09,2007
2022-12-12,29,7,19,5,19,NA,12,Forsa,2022-12-06,2506
2022-12-15,30,7.5,18,4.5,22,NA,12,Allensbach,2022-12-02,1035
2022-12-15,29,7,18,5,19,NA,14,Kantar,2022-12-13,1717
2022-12-15,28,6,20,5,20,NA,15,FG Wahlen,2022-12-12,1365
2022-12-16,27,7,18,5,21,NA,15,INSA/YouGov,2022-12-12,1501
2022-12-19,28,7,19,5,19,NA,13,Forsa,2022-12-13,2503
2022-12-19,27.5,7.5,17.5,4.5,21,NA,14.5,INSA/YouGov,2022-12-16,2005
2022-12-21,30,7,17,5,19,NA,14,YouGov,2022-12-16,1608
2022-12-22,27,8,17,5,21,NA,14,INSA/YouGov,2022-12-19,1203
2022-12-29,26,7,18,5,20,NA,15,INSA/YouGov,2022-12-27,1205
2023-01-02,27,7.5,17.5,4.5,20,NA,15,INSA/YouGov,2022-12-29,2010
2023-01-03,29,7,17,5,19,NA,14,GMS,2022-12-28,1002
2023-01-04,29,6,19,5,18,NA,15,Infratest dimap,2023-01-02,1314
2023-01-06,27,7,18,5,20,NA,15,INSA/YouGov,2023-01-02,1465
2023-01-09,29,7,20,5,18,NA,13,Forsa,2023-01-03,2502
2023-01-09,27,7.5,17.5,5,20,NA,15,INSA/YouGov,2023-01-06,2006
2023-01-10,27,7,18,6,19,NA,15,Ipsos,2023-01-09,1000
2023-01-10,28,7,18,4,19,NA,14,Kantar,2023-01-04,1398
2023-01-10,27,8,17,6,18,NA,16,YouGov,2023-01-06,1561
2023-01-12,27,7,21,5,20,NA,14,FG Wahlen,2023-01-10,1259
2023-01-13,27,8,17,5,20,NA,15,INSA/YouGov,2023-01-09,1202
2023-01-16,28,7,20,5,18,NA,13,Forsa,2023-01-10,2500
2023-01-16,28,7.5,16.5,5,21,NA,15,INSA/YouGov,2023-01-13,2006
2023-01-17,28,7,20,5,19,NA,12,Forsa,2023-01-11,1418
2023-01-17,27,6,20,5,20,NA,14,Kantar,2023-01-11,1418
2023-01-18,31,6,17,4.5,21,NA,14,Allensbach,2023-01-05,1023
2023-01-18,29,6,19,4,19,NA,14,Infratest dimap,2023-01-17,1211
2023-01-20,28,7,16,5,20,NA,15,INSA/YouGov,2023-01-16,1504
2023-01-23,28,7,20,5,19,NA,12,Forsa,2023-01-17,2502
2023-01-23,28,7.5,16.5,4.5,20.5,NA,15,INSA/YouGov,2023-01-20,2009
2023-01-24,27,7,19,5,21,NA,14,Kantar,2023-01-18,1392
2023-01-26,27,6,19,6,21,NA,15,FG Wahlen,2023-01-24,1345
2023-01-27,29,7,16,5,20,NA,15,INSA/YouGov,2023-01-27,1506
2023-01-30,28.5,7.5,16,5,20.5,NA,15,INSA/YouGov,2023-01-27,2007
2023-01-31,27,7,19,5,20,NA,13,Forsa,2023-01-18,2503
2023-01-31,25,7,19,5,21,NA,15,Kantar,2023-01-25,1405
2023-02-01,27,7,18,4,20,NA,15,Infratest dimap,2023-01-30,1328
2023-02-03,28,8,16,5,21,NA,15,INSA/YouGov,2023-01-30,1462
2023-02-06,27,8,16,5,21,NA,15.5,INSA/YouGov,2023-02-03,2008
2023-02-06,28,7,18,5,21,NA,13,Forsa,2023-01-31,2502
2023-02-07,25,7,19,5,21,NA,15,Kantar,2023-01-31,1410
2023-02-09,30,7.5,16,4,22.5,NA,14,Allensbach,2023-01-27,1088
2023-02-09,27,6,16,6,19,NA,17,YouGov,2023-02-03,1736
2023-02-10,28,8,16,5,20,NA,16,INSA/YouGov,2023-02-06,1457
2023-02-13,28,6,18,5,21,NA,13,Forsa,2023-02-07,2505
2023-02-13,28,7.5,16,5,20,NA,16,INSA/YouGov,2023-02-10,2005
2023-02-14,26,7,18,5,21,NA,15,Kantar,2023-02-08,1386
2023-02-15,29,6,17,5,19,NA,15,Infratest dimap,2023-02-14,1216
2023-02-16,30,5,19,5,20,NA,14,FG Wahlen,2023-02-14,1361
2023-02-17,29,7,16,5,21,NA,16,INSA/YouGov,2023-02-13,1207
2023-02-20,29,7,17,5,19,NA,15,GMS,2023-02-15,1004
2023-02-20,31,6,17,5,19,NA,13,Forsa,2023-02-14,2510
2023-02-20,29,7,15.5,5,21.5,NA,15.5,INSA/YouGov,2023-02-17,2006
2023-02-21,29,6,17,5,21,NA,15,Kantar,2023-02-14,1373
2023-02-24,29,7,16,5,21,NA,15,INSA/YouGov,2023-02-20,1200
2023-02-27,31,5,17,5,20,NA,13,Forsa,2023-02-21,2501
2023-02-27,29.5,7.5,15.5,4.5,20.5,NA,15.5,INSA/YouGov,2023-02-24,2010
2023-02-28,28,6,18,6,20,NA,14,Kantar,2023-02-21,1722
2023-03-01,31,6,17,5,18,NA,14,Infratest dimap,2023-02-27,1311
2023-03-02,29,5,18,5,21,NA,15,FG Wahlen,2023-02-28,1165
2023-03-03,30,7,16,5,20,NA,15,INSA/YouGov,2023-02-27,1203
2023-03-06,31,5,17,5,20,NA,13,Forsa,2023-02-28,2504
2023-03-06,29.5,7.5,15.5,5,20,NA,15.5,INSA/YouGov,2023-03-03,2007
2023-03-07,29,7,19,5,19,NA,13,Kantar,2023-03-01,1504
2023-03-07,28,6,16,7,20,NA,17,YouGov,2023-03-03,1649
2023-03-10,29,7,16,4,21,NA,15,INSA/YouGov,2023-03-06,1268
2023-03-13,29,6,17,5,20,NA,14,Forsa,2023-03-07,2505
2023-03-13,28.5,7.5,15.5,4,21.5,NA,16,INSA/YouGov,2023-03-10,2002
2023-03-14,28,7,18,5,19,NA,15,Kantar,2023-03-08,1432
2023-03-15,31,6.5,16,4.5,21,NA,15,Allensbach,2023-03-02,1101
2023-03-15,30,7,16,5,18,NA,15,Infratest dimap,2023-03-14,1215
2023-03-16,29,5,19,5,21,NA,14,FG Wahlen,2023-03-14,1146
2023-03-17,28,8,15,5,21,NA,16,INSA/YouGov,2023-03-13,1202
2023-03-20,29,6,18,5,19,NA,14,Forsa,2023-03-14,2503
2023-03-20,28,7.5,15,5,21.5,NA,16,INSA/YouGov,2023-03-17,2006
2023-03-20,31,6,18,4,18,NA,15,FG Wahlen,2023-04-18,1266
2023-03-21,28,7,18,5,18,NA,15,Kantar,2023-03-14,1504
2023-03-24,28,8,16,4,21,NA,15,INSA/YouGov,2023-03-20,1203
2023-03-27,29,6,18,4,19,NA,14,Forsa,2023-03-21,2506
2023-03-27,28,8,16,4,20.5,NA,15.5,INSA/YouGov,2023-03-24,2004
2023-03-28,28,7,19,4,18,NA,15,Kantar,2023-03-21,1387
2023-03-30,30,7,17,5,19,NA,15,FG Wahlen,2023-03-28,1379
2023-03-31,27,8,16,4,21,NA,16,INSA/YouGov,2023-03-27,1200
2023-04-03,31,6,17,4,19,NA,15,GMS,2023-03-29,1007
2023-04-03,29,7,18,4,18,NA,14,Forsa,2023-03-28,2502
2023-04-03,28,7.5,15.5,4.5,20,NA,16,INSA/YouGov,2023-03-31,2007
2023-04-04,27,8,17,4,21,NA,15,Ipsos,2023-04-03,1000
2023-04-04,27,8,18,5,20,NA,14,Kantar,2023-03-29,1269
2023-04-04,30,6,15,6,20,1,17,YouGov,2023-03-30,1522
2023-04-05,30,7,17,4,18,NA,15,Infratest dimap,2023-04-03,1304
2023-04-06,30,7,18,4,18,NA,14,Forsa,2023-04-04,1501
2023-04-06,28,8,16,4,20,NA,16,INSA/YouGov,2023-04-03,1204
2023-04-11,27,8,17,5,21,NA,14,Kantar,2023-04-05,1367
2023-04-11,27.5,8,15.5,4.5,20,NA,16,INSA/YouGov,2023-04-06,2005
2023-04-12,30,7,17,4,18,NA,15,Infratest dimap,2023-04-11,1204
2023-04-14,27,8,15,5,21,NA,16,INSA/YouGov,2023-04-11,1204
2023-04-17,29,7,17,4,18,NA,15,Forsa,2023-04-11,2508
2023-04-17,27.5,8,15,4.5,21,NA,16,INSA/YouGov,2023-04-14,2008
2023-04-18,31,7.5,15,5,20,NA,16,Allensbach,2023-04-03,1007
2023-04-18,29,7,17,4,19,NA,15,Kantar,2023-04-12,1407
2023-04-20,31,6,18,4,18,NA,15,FG Wahlen,2023-04-18,1266
2023-04-21,28,9,15,4,20,NA,16,INSA/YouGov,2023-04-17,1202
2023-04-24,27.5,9,14.5,4.5,20,NA,16,INSA/YouGov,2023-04-21,2004
2023-04-24,30,7,16,4,18,NA,15,Forsa,2023-04-18,2506
2023-04-25,30,7,16,5,18,NA,16,Kantar,2023-04-18,1426
2023-04-28,30,7,16,4,17,NA,16,Forsa,2023-04-25,2007
2023-04-28,28,8,14,5,21,NA,16,INSA/YouGov,2023-04-24,1202
2023-05-02,31,8,16,4,17,NA,16,Kantar,2023-04-26,1394
2023-05-02,27,8,15,4.5,21,NA,16.5,INSA/YouGov,2023-04-28,2006
2023-05-03,30,7,16,5,17,NA,16,Infratest dimap,2023-05-02,1360
2023-05-04,30,6,17,5,19,NA,15,FG Wahlen,2023-05-02,1225
2023-05-05,28,9,14,4,20,NA,16,INSA/YouGov,2023-05-02,1204
2023-05-07,29,8,15,5,19,NA,16,Ipsos,2023-05-05,1000
2023-05-08,29,7,16,4,18,NA,16,Forsa,2023-05-02,2505
2023-05-08,28,9,14,4.5,20,NA,16.5,INSA/YouGov,2023-05-05,2008
2023-05-09,31,5,16,6,16,NA,17,YouGov,2023-05-05,1700
2023-05-09,29,8,17,5,18,NA,16,Kantar,2023-05-03,1405
2023-05-10,32,8,16,5,18,NA,15,Allensbach,2023-04-28,1001
2023-05-10,28,8,16,5,18,NA,16,Infratest dimap,2023-05-09,1220
2023-05-12,28,9,15,4,20,NA,16,INSA/YouGov,2023-05-08,1205
2023-05-15,30,8,15,4,17,NA,16,Forsa,2023-05-09,2503
2023-05-15,28,8.5,14.5,5,20,NA,16.5,INSA/YouGov,2023-05-12,2010
